intersection_key,Latitude,Longitude,rank_SW,rank_SA,rank_delta_SA_minus_SW
LUBBOCK|LUBBOCK|33.5804|-101.8162||US0062,33.5804,-101.8162,4152.0,3119.0,-1033.0
LUBBOCK|LUBBOCK|33.5804|-101.8813|18TH STREET|FLINT AVENUE,33.5804,-101.8813,4152.0,3920.0,-232.0
LUBBOCK|LUBBOCK|33.5804|-101.8925||TEXAS TECH PKWY,33.5804,-101.8925,4152.0,4741.0,589.0
LUBBOCK|LUBBOCK|33.5805|-101.7877||SL0289,33.5805,-101.7877,4152.0,2849.0,-1303.0
LUBBOCK|LUBBOCK|33.5805|-101.8577||S AVENUE,33.5805,-101.8577,4152.0,5363.0,1211.0
LUBBOCK|LUBBOCK|33.5805|-101.8832||18TH STREET,33.5805,-101.8832,4152.0,4681.0,529.0
LUBBOCK|LUBBOCK|33.5805|-101.8880|18TH STREET|INDIANA AVENUE,33.5805,-101.888,4152.0,1295.0,-2857.0
LUBBOCK|LUBBOCK|33.5806|-101.8552||US0084,33.5806,-101.8552,1312.0,5571.0,4259.0
LUBBOCK|LUBBOCK|33.5806|-101.9224|17TH STREET|SLIDE ROAD,33.5806,-101.9224,4152.0,3029.0,-1123.0
LUBBOCK|LUBBOCK|33.5806|-101.9311|17TH STREET|CHICAGO AVENUE,33.5806,-101.9311,4152.0,2948.0,-1204.0
LUBBOCK|LUBBOCK|33.5806|-101.9398|16TH STREET|FRANKFORD AVENUE,33.5806,-101.9398,4152.0,2622.0,-1530.0
LUBBOCK|LUBBOCK|33.5807|-101.9224|17TH STREET|SLIDE ROAD,33.5807,-101.9224,1312.0,4006.0,2694.0
LUBBOCK|LUBBOCK|33.5808|-101.8456|16TH STREET|TEXAS AVENUE,33.5808,-101.8456,4152.0,3314.0,-838.0
LUBBOCK|LUBBOCK|33.5808|-101.8565|16TH STREET|AVENUE R,33.5808,-101.8565,4152.0,3764.0,-388.0
LUBBOCK|LUBBOCK|33.5808|-101.8619||16TH STREET,33.5808,-101.8619,4152.0,5024.0,872.0
LUBBOCK|LUBBOCK|33.5810|-101.8184||E 16TH STREET,33.581,-101.8184,2031.5,434.0,-1597.5
LUBBOCK|LUBBOCK|33.5810|-101.8552||US0084,33.581,-101.8552,4152.0,4992.0,840.0
LUBBOCK|LUBBOCK|33.5810|-101.8813||FLINT AVENUE,33.581,-101.8813,4152.0,4257.0,105.0
LUBBOCK|LUBBOCK|33.5810|-101.8949||US0082,33.581,-101.8949,4152.0,5947.0,1795.0
LUBBOCK|LUBBOCK|33.5811|-101.8941|TEXAS TECH PKWY|TEXAS TECH PKWY,33.5811,-101.8941,4152.0,4098.0,-54.0
LUBBOCK|LUBBOCK|33.5811|-101.9051||QUAKER AVENUE,33.5811,-101.9051,4152.0,4696.0,544.0
LUBBOCK|LUBBOCK|33.5813|-101.8552||US0084,33.5813,-101.8552,4152.0,5606.0,1454.0
LUBBOCK|LUBBOCK|33.5814|-101.8943|TEXAS TECH PKWY|US0082,33.5814,-101.8943,4152.0,5860.0,1708.0
LUBBOCK|LUBBOCK|33.5814|-101.8943|US0062|US0082,33.5814,-101.8943,4152.0,5877.0,1725.0
LUBBOCK|LUBBOCK|33.5815|-101.8942|US0062|US0082,33.5815,-101.8942,4152.0,5946.0,1794.0
LUBBOCK|LUBBOCK|33.5816|-101.7877||SL0289,33.5816,-101.7877,4152.0,5541.0,1389.0
LUBBOCK|LUBBOCK|33.5816|-101.8946|MARSHA SHARP FWY|TEXAS TECH PKWY,33.5816,-101.8946,1312.0,197.0,-1115.0
LUBBOCK|LUBBOCK|33.5816|-101.9224||SLIDE ROAD,33.5816,-101.9224,4152.0,4178.0,26.0
LUBBOCK|LUBBOCK|33.5817|-101.8552|US0062|US0084,33.5817,-101.8552,669.0,508.0,-161.0
LUBBOCK|LUBBOCK|33.5817|-101.8565|15TH STREET|AVENUE R,33.5817,-101.8565,4152.0,4580.0,428.0
LUBBOCK|LUBBOCK|33.5817|-101.8582||15TH STREET,33.5817,-101.8582,390.5,1730.0,1339.5
LUBBOCK|LUBBOCK|33.5817|-101.8590||15TH STREET,33.5817,-101.859,4152.0,4083.0,-69.0
LUBBOCK|LUBBOCK|33.5817|-101.8626||15TH STREET,33.5817,-101.8626,4152.0,4593.0,441.0
LUBBOCK|LUBBOCK|33.5817|-101.8707|15TH STREET|UNIVERSITY AVENUE,33.5817,-101.8707,4152.0,3047.0,-1105.0
LUBBOCK|LUBBOCK|33.5818|-101.8552||US0084,33.5818,-101.8552,4152.0,5655.0,1503.0
LUBBOCK|LUBBOCK|33.5819|-101.8814||FLINT AVENUE,33.5819,-101.8814,4152.0,2806.0,-1346.0
LUBBOCK|LUBBOCK|33.5819|-101.8949||TEXAS TECH PKWY,33.5819,-101.8949,1312.0,1871.0,559.0
LUBBOCK|LUBBOCK|33.5820|-101.8148|E 15TH STREET|TEAK AVENUE,33.582,-101.8148,4152.0,2768.0,-1384.0
LUBBOCK|LUBBOCK|33.5820|-101.8432||AVENUE G,33.582,-101.8432,4152.0,2990.0,-1162.0
LUBBOCK|LUBBOCK|33.5820|-101.9424||SL0289,33.582,-101.9424,390.5,5762.0,5371.5
LUBBOCK|LUBBOCK|33.5821|-101.8242||CANYON LAKE DRIVE,33.5821,-101.8242,4152.0,2597.0,-1555.0
LUBBOCK|LUBBOCK|33.5822|-101.8739|15TH STREET|AKRON AVENUE,33.5822,-101.8739,2031.5,436.0,-1595.5
LUBBOCK|LUBBOCK|33.5823|-101.7989|E 15TH STREET|HOLLY AVENUE,33.5823,-101.7989,4152.0,2957.0,-1195.0
LUBBOCK|LUBBOCK|33.5823|-101.8598||AVENUE T,33.5823,-101.8598,4152.0,2709.0,-1443.0
LUBBOCK|LUBBOCK|33.5823|-101.8929||US0082,33.5823,-101.8929,4152.0,5940.0,1788.0
LUBBOCK|LUBBOCK|33.5825|-101.9357||ELKHART AVENUE,33.5825,-101.9357,4152.0,3997.0,-155.0
LUBBOCK|LUBBOCK|33.5829|-101.8919||US0082,33.5829,-101.8919,4152.0,5842.0,1690.0
LUBBOCK|LUBBOCK|33.5829|-101.8959||TEXAS TECH PKWY,33.5829,-101.8959,4152.0,4718.0,566.0
LUBBOCK|LUBBOCK|33.5832|-101.8011|E 14TH STREET|GUAVA AVENUE,33.5832,-101.8011,1312.0,3878.0,2566.0
LUBBOCK|LUBBOCK|33.5833|-101.8364||AVENUE A,33.5833,-101.8364,4152.0,1764.0,-2388.0
LUBBOCK|LUBBOCK|33.5833|-101.9051|GREEK CIR|QUAKER AVENUE,33.5833,-101.9051,4152.0,5005.0,853.0
LUBBOCK|LUBBOCK|33.5833|-101.9311||CHICAGO AVENUE,33.5833,-101.9311,1312.0,3403.0,2091.0
LUBBOCK|LUBBOCK|33.5834|-101.8706|BROADWAY|UNIVERSITY AVENUE,33.5834,-101.8706,4152.0,2054.0,-2098.0
LUBBOCK|LUBBOCK|33.5834|-101.9415||SL0289,33.5834,-101.9415,4152.0,5615.0,1463.0
LUBBOCK|LUBBOCK|33.5835|-101.8552|US0062|US0084,33.5835,-101.8552,4152.0,5594.0,1442.0
LUBBOCK|LUBBOCK|33.5835|-101.8552||US0084,33.5835,-101.8552,4152.0,5018.0,866.0
LUBBOCK|LUBBOCK|33.5835|-101.9571||MILWAUKEE AVENUE,33.5835,-101.9571,1312.0,4516.0,3204.0
LUBBOCK|LUBBOCK|33.5836|-101.8552||US0084,33.5836,-101.8552,4152.0,5782.0,1630.0
LUBBOCK|LUBBOCK|33.5837|-101.8706||UNIVERSITY AVENUE,33.5837,-101.8706,4152.0,2142.0,-2010.0
LUBBOCK|LUBBOCK|33.5839|-101.8184|E 13TH STREET|MARTIN LUTHER KING JR BOULEVARD,33.5839,-101.8184,4152.0,4480.0,328.0
LUBBOCK|LUBBOCK|33.5839|-101.8195|E 13TH STREET|PINE AVENUE,33.5839,-101.8195,4152.0,3110.0,-1042.0
LUBBOCK|LUBBOCK|33.5839|-101.9051|14TH STREET|QUAKER AVENUE,33.5839,-101.9051,4152.0,5112.0,960.0
LUBBOCK|LUBBOCK|33.5839|-101.9224||SLIDE ROAD,33.5839,-101.9224,4152.0,4857.0,705.0
LUBBOCK|LUBBOCK|33.5840|-101.8084||US0062,33.584,-101.8084,4152.0,4314.0,162.0
LUBBOCK|LUBBOCK|33.5841|-101.9224|13TH STREET|SLIDE ROAD,33.5841,-101.9224,390.5,4816.0,4425.5
LUBBOCK|LUBBOCK|33.5841|-101.9224||SLIDE ROAD,33.5841,-101.9224,4152.0,4931.0,779.0
LUBBOCK|LUBBOCK|33.5841|-101.9339||ELKHART AVENUE,33.5841,-101.9339,1312.0,1990.0,678.0
LUBBOCK|LUBBOCK|33.5842|-101.8011|E 13TH STREET|GUAVA AVENUE,33.5842,-101.8011,1312.0,3978.0,2666.0
LUBBOCK|LUBBOCK|33.5842|-101.8897||US0082,33.5842,-101.8897,1312.0,5861.0,4549.0
LUBBOCK|LUBBOCK|33.5843|-101.8732|BROADWAY|BROADWAY,33.5843,-101.8732,1312.0,3895.0,2583.0
LUBBOCK|LUBBOCK|33.5843|-101.9184||13TH STREET,33.5843,-101.9184,4152.0,3481.0,-671.0
LUBBOCK|LUBBOCK|33.5844|-101.8552|US0062|US0084,33.5844,-101.8552,4152.0,5663.0,1511.0
LUBBOCK|LUBBOCK|33.5844|-101.8706|BROADWAY|UNIVERSITY AVENUE,33.5844,-101.8706,2031.5,357.0,-1674.5
LUBBOCK|LUBBOCK|33.5844|-101.8706||UNIVERSITY AVENUE,33.5844,-101.8706,4152.0,3113.0,-1039.0
LUBBOCK|LUBBOCK|33.5845|-101.8364|BROADWAY|E BROADWAY,33.5845,-101.8364,4152.0,3404.0,-748.0
LUBBOCK|LUBBOCK|33.5845|-101.8409|BROADWAY|E AVENUE,33.5845,-101.8409,2031.5,447.0,-1584.5
LUBBOCK|LUBBOCK|33.5845|-101.8456|BROADWAY|TEXAS AVENUE,33.5845,-101.8456,4152.0,5170.0,1018.0
LUBBOCK|LUBBOCK|33.5845|-101.8492||BROADWAY,33.5845,-101.8492,4152.0,3039.0,-1113.0
LUBBOCK|LUBBOCK|33.5845|-101.8502|AVENUE M|BROADWAY,33.5845,-101.8502,4152.0,2778.0,-1374.0
LUBBOCK|LUBBOCK|33.5845|-101.8542||BROADWAY,33.5845,-101.8542,4152.0,4608.0,456.0
LUBBOCK|LUBBOCK|33.5845|-101.8552|BROADWAY|US0084,33.5845,-101.8552,4152.0,5225.0,1073.0
LUBBOCK|LUBBOCK|33.5845|-101.8552|US0062|US0084,33.5845,-101.8552,135.5,74.0,-61.5
LUBBOCK|LUBBOCK|33.5845|-101.8585||BROADWAY,33.5845,-101.8585,4152.0,1464.0,-2688.0
LUBBOCK|LUBBOCK|33.5845|-101.8662|BROADWAY|W AVENUE,33.5845,-101.8662,4152.0,3443.0,-709.0
LUBBOCK|LUBBOCK|33.5845|-101.8684|AVENUE X|BROADWAY,33.5845,-101.8684,4152.0,3648.0,-504.0
LUBBOCK|LUBBOCK|33.5845|-101.8687||BROADWAY,33.5845,-101.8687,4152.0,4307.0,155.0
LUBBOCK|LUBBOCK|33.5845|-101.8699||BROADWAY,33.5845,-101.8699,4152.0,3435.0,-717.0
LUBBOCK|LUBBOCK|33.5845|-101.8702||BROADWAY,33.5845,-101.8702,4152.0,1326.0,-2826.0
LUBBOCK|LUBBOCK|33.5845|-101.8705|BROADWAY|UNIVERSITY AVENUE,33.5845,-101.8705,4152.0,5431.0,1279.0
LUBBOCK|LUBBOCK|33.5845|-101.8706||UNIVERSITY AVENUE,33.5845,-101.8706,4152.0,3551.0,-601.0
LUBBOCK|LUBBOCK|33.5845|-101.8709||BROADWAY,33.5845,-101.8709,4152.0,4039.0,-113.0
LUBBOCK|LUBBOCK|33.5846|-101.8840||MAIN STREET,33.5846,-101.884,4152.0,2750.0,-1402.0
LUBBOCK|LUBBOCK|33.5846|-101.9406||SL0289,33.5846,-101.9406,390.5,5736.0,5345.5
LUBBOCK|LUBBOCK|33.5848|-101.8183||MARTIN LUTHER KING BOULEVARD,33.5848,-101.8183,4152.0,3099.0,-1053.0
LUBBOCK|LUBBOCK|33.5849|-101.8392||IH0027,33.5849,-101.8392,1312.0,5866.0,4554.0
LUBBOCK|LUBBOCK|33.5849|-101.8962||TEXAS TECH PKWY,33.5849,-101.8962,4152.0,4117.0,-35.0
LUBBOCK|LUBBOCK|33.5849|-101.9286||13TH STREET,33.5849,-101.9286,4152.0,4918.0,766.0
LUBBOCK|LUBBOCK|33.5850|-101.8183|E BROADWAY|MARTIN LUTHER KING BOULEVARD,33.585,-101.8183,4152.0,5265.0,1113.0
LUBBOCK|LUBBOCK|33.5850|-102.0091|11TH STREET|FM0179,33.585,-102.0091,2031.5,263.0,-1768.5
LUBBOCK|LUBBOCK|33.5851|-101.7989|E BROADWAY|HOLLY AVENUE,33.5851,-101.7989,4152.0,4596.0,444.0
LUBBOCK|LUBBOCK|33.5851|-101.8074|E BROADWAY|US0062,33.5851,-101.8074,1312.0,146.0,-1166.0
LUBBOCK|LUBBOCK|33.5851|-101.8130||E BROADWAY,33.5851,-101.813,4152.0,5032.0,880.0
LUBBOCK|LUBBOCK|33.5851|-101.8139||E BROADWAY,33.5851,-101.8139,4152.0,4402.0,250.0
LUBBOCK|LUBBOCK|33.5851|-101.8706||UNIVERSITY AVENUE,33.5851,-101.8706,1312.0,2726.0,1414.0
LUBBOCK|LUBBOCK|33.5851|-101.9333||13TH STREET,33.5851,-101.9333,4152.0,1430.0,-2722.0
LUBBOCK|LUBBOCK|33.5851|-101.9490||11TH PL,33.5851,-101.949,4152.0,4405.0,253.0
LUBBOCK|LUBBOCK|33.5852|-101.8072|FM0040|US0062,33.5852,-101.8072,390.5,3751.0,3360.5
LUBBOCK|LUBBOCK|33.5854|-101.7877||SL0289,33.5854,-101.7877,4152.0,3846.0,-306.0
LUBBOCK|LUBBOCK|33.5854|-101.8552||US0084,33.5854,-101.8552,4152.0,5653.0,1501.0
LUBBOCK|LUBBOCK|33.5854|-101.8662|MAIN STREET|W AVENUE,33.5854,-101.8662,4152.0,3912.0,-240.0
LUBBOCK|LUBBOCK|33.5854|-101.8674||MAIN STREET,33.5854,-101.8674,4152.0,4765.0,613.0
LUBBOCK|LUBBOCK|33.5854|-101.9399||SL0289,33.5854,-101.9399,4152.0,5774.0,1622.0
LUBBOCK|LUBBOCK|33.5855|-101.8552|US0082|US0084,33.5855,-101.8552,1312.0,221.0,-1091.0
LUBBOCK|LUBBOCK|33.5855|-101.8577|MAIN STREET|S AVENUE,33.5855,-101.8577,4152.0,2700.0,-1452.0
LUBBOCK|LUBBOCK|33.5855|-101.8825||MAIN STREET,33.5855,-101.8825,4152.0,2203.0,-1949.0
LUBBOCK|LUBBOCK|33.5855|-101.9398|FM2528|SL0289,33.5855,-101.9398,57.5,34.0,-23.5
LUBBOCK|LUBBOCK|33.5855|-101.9398||FM2528,33.5855,-101.9398,1312.0,5507.0,4195.0
LUBBOCK|LUBBOCK|33.5856|-101.8822|FLINT AVENUE|MAIN STREET,33.5856,-101.8822,2031.5,353.0,-1678.5
LUBBOCK|LUBBOCK|33.5856|-101.9397|FM2528|SL0289,33.5856,-101.9397,4152.0,5694.0,1542.0
LUBBOCK|LUBBOCK|33.5856|-101.9397||SL0289,33.5856,-101.9397,1312.0,5756.0,4444.0
LUBBOCK|LUBBOCK|33.5856|-101.9398|FM2528|SL0289,33.5856,-101.9398,2031.5,476.0,-1555.5
LUBBOCK|LUBBOCK|33.5856|-101.9398||FM2528,33.5856,-101.9398,4152.0,4963.0,811.0
LUBBOCK|LUBBOCK|33.5857|-101.8872||US0082,33.5857,-101.8872,1312.0,5948.0,4636.0
LUBBOCK|LUBBOCK|33.5857|-101.9397||SL0289,33.5857,-101.9397,4152.0,5779.0,1627.0
LUBBOCK|LUBBOCK|33.5858|-101.9398|FM2528|SL0289,33.5858,-101.9398,4152.0,5791.0,1639.0
LUBBOCK|LUBBOCK|33.5860|-101.9393|FM2528|SL0289,33.586,-101.9393,4152.0,5766.0,1614.0
LUBBOCK|LUBBOCK|33.5860|-101.9398||FM2528,33.586,-101.9398,4152.0,5207.0,1055.0
LUBBOCK|LUBBOCK|33.5862|-101.9181|11TH STREET|VICKSBURG AVENUE,33.5862,-101.9181,4152.0,3883.0,-269.0
LUBBOCK|LUBBOCK|33.5863|-101.8933|10TH STREET|LOUISVILLE AVENUE,33.5863,-101.8933,4152.0,3629.0,-523.0
LUBBOCK|LUBBOCK|33.5863|-101.8962|10TH STREET|TEXAS TECH PKWY,33.5863,-101.8962,43.5,28.0,-15.5
LUBBOCK|LUBBOCK|33.5863|-101.9390||SL0289,33.5863,-101.939,390.5,5635.0,5244.5
LUBBOCK|LUBBOCK|33.5864|-101.8699||10TH STREET,33.5864,-101.8699,4152.0,2058.0,-2094.0
LUBBOCK|LUBBOCK|33.5864|-101.8900|10TH STREET|JOLIET AVENUE,33.5864,-101.89,4152.0,4339.0,187.0
LUBBOCK|LUBBOCK|33.5864|-101.8917|10TH STREET|HOPE LANE,33.5864,-101.8917,4152.0,2557.0,-1595.0
LUBBOCK|LUBBOCK|33.5864|-101.8946|10TH STREET|TEXAS TECH PKWY,33.5864,-101.8946,4152.0,4842.0,690.0
LUBBOCK|LUBBOCK|33.5864|-101.8962|10TH STREET|TEXAS TECH PKWY,33.5864,-101.8962,4152.0,4708.0,556.0
LUBBOCK|LUBBOCK|33.5865|-101.8552|US0082|US0084,33.5865,-101.8552,4152.0,5722.0,1570.0
LUBBOCK|LUBBOCK|33.5865|-101.8923||KNOXVILLE AVENUE,33.5865,-101.8923,1312.0,5404.0,4092.0
LUBBOCK|LUBBOCK|33.5865|-101.9398||FM2528,33.5865,-101.9398,4152.0,4781.0,629.0
LUBBOCK|LUBBOCK|33.5866|-101.9387||SL0289,33.5866,-101.9387,4152.0,5522.0,1370.0
LUBBOCK|LUBBOCK|33.5869|-101.8119|E 10TH STREET|WALNUT AVENUE,33.5869,-101.8119,4152.0,1736.0,-2416.0
LUBBOCK|LUBBOCK|33.5869|-101.8184|E 10TH STREET|MARTIN L KING BOULEVARD,33.5869,-101.8184,4152.0,4102.0,-50.0
LUBBOCK|LUBBOCK|33.5870|-101.8392||IH0027,33.587,-101.8392,4152.0,5963.0,1811.0
LUBBOCK|LUBBOCK|33.5873|-101.8620|9TH STREET|AVENUE U,33.5873,-101.862,4152.0,2397.0,-1755.0
LUBBOCK|LUBBOCK|33.5873|-101.8684||AVENUE X,33.5873,-101.8684,4152.0,1762.0,-2390.0
LUBBOCK|LUBBOCK|33.5873|-101.8822||FLINT AVENUE,33.5873,-101.8822,4152.0,4700.0,548.0
LUBBOCK|LUBBOCK|33.5873|-101.8962||TEXAS TECH PKWY,33.5873,-101.8962,4152.0,3151.0,-1001.0
LUBBOCK|LUBBOCK|33.5873|-101.9224||SLIDE ROAD,33.5873,-101.9224,75.0,332.0,257.0
LUBBOCK|LUBBOCK|33.5875|-101.8184|E 9TH STREET|MARTIN LUTHER KING BOULEVARD,33.5875,-101.8184,4152.0,2332.0,-1820.0
LUBBOCK|LUBBOCK|33.5875|-101.8363|9TH STREET|AVENUE A,33.5875,-101.8363,4152.0,2327.0,-1825.0
LUBBOCK|LUBBOCK|33.5875|-101.9571|9TH STREET|MILWAUKEE AVENUE,33.5875,-101.9571,4152.0,2052.0,-2100.0
LUBBOCK|LUBBOCK|33.5875|-101.9831|9TH STREET|WAUSAU AVENUE,33.5875,-101.9831,4152.0,5191.0,1039.0
LUBBOCK|LUBBOCK|33.5876|-101.9278||9TH STREET,33.5876,-101.9278,4152.0,5138.0,986.0
LUBBOCK|LUBBOCK|33.5877|-101.9224||SLIDE ROAD,33.5877,-101.9224,1312.0,2204.0,892.0
LUBBOCK|LUBBOCK|33.5877|-101.9398||FM2528,33.5877,-101.9398,4152.0,5740.0,1588.0
LUBBOCK|LUBBOCK|33.5881|-101.8706||UNIVERSITY AVENUE,33.5881,-101.8706,4152.0,2663.0,-1489.0
LUBBOCK|LUBBOCK|33.5882|-101.8552||US0084,33.5882,-101.8552,4152.0,4924.0,772.0
LUBBOCK|LUBBOCK|33.5882|-101.8641|AVENUE V|GLENNA GOODACRE BOULEVARD,33.5882,-101.8641,2031.5,432.0,-1599.5
LUBBOCK|LUBBOCK|33.5882|-101.8689||GLENNA GOODACRE BOULEVARD,33.5882,-101.8689,4152.0,5065.0,913.0
LUBBOCK|LUBBOCK|33.5883|-101.8552|US0082|US0084,33.5883,-101.8552,4152.0,5760.0,1608.0
LUBBOCK|LUBBOCK|33.5883|-101.8552||US0084,33.5883,-101.8552,2031.5,498.0,-1533.5
LUBBOCK|LUBBOCK|33.5883|-101.8565|AVENUE R|GLENNA GOODACRE BOULEVARD,33.5883,-101.8565,1312.0,160.0,-1152.0
LUBBOCK|LUBBOCK|33.5883|-101.8565||GLENNA GOODACRE BOULEVARD,33.5883,-101.8565,4152.0,4179.0,27.0
LUBBOCK|LUBBOCK|33.5883|-101.8577|GLENNA GOODACRE BOULEVARD|S AVENUE,33.5883,-101.8577,99.0,79.0,-20.0
LUBBOCK|LUBBOCK|33.5883|-101.8713|8TH STREET|8TH STREET,33.5883,-101.8713,4152.0,2515.0,-1637.0
LUBBOCK|LUBBOCK|33.5883|-101.8714||8TH STREET,33.5883,-101.8714,4152.0,2273.0,-1879.0
LUBBOCK|LUBBOCK|33.5883|-101.9181||VICKSBURG AVENUE,33.5883,-101.9181,4152.0,3522.0,-630.0
LUBBOCK|LUBBOCK|33.5884|-101.8662|GLENNA GOODACRE BOULEVARD|W AVENUE,33.5884,-101.8662,4152.0,3345.0,-807.0
LUBBOCK|LUBBOCK|33.5884|-101.8664||GLENNA GOODACRE BOULEVARD,33.5884,-101.8664,4152.0,2383.0,-1769.0
LUBBOCK|LUBBOCK|33.5885|-101.8392||IH0027,33.5885,-101.8392,4152.0,5887.0,1735.0
LUBBOCK|LUBBOCK|33.5885|-101.9745||UPLAND AVENUE,33.5885,-101.9745,4152.0,4706.0,554.0
LUBBOCK|LUBBOCK|33.5886|-101.8392||IH0027,33.5886,-101.8392,2031.5,1992.0,-39.5
LUBBOCK|LUBBOCK|33.5887|-101.9398||FM2528,33.5887,-101.9398,4152.0,5459.0,1307.0
LUBBOCK|LUBBOCK|33.5889|-101.8934||UNKNOWN,33.5889,-101.8934,1312.0,4841.0,3529.0
LUBBOCK|LUBBOCK|33.5889|-102.0092||FM0179,33.5889,-102.0092,4152.0,4049.0,-103.0
LUBBOCK|LUBBOCK|33.5890|-101.8741||7TH STREET,33.589,-101.8741,4152.0,2791.0,-1361.0
LUBBOCK|LUBBOCK|33.5890|-101.8936|8TH STREET|LOUISVILLE AVENUE,33.589,-101.8936,4152.0,1619.0,-2533.0
LUBBOCK|LUBBOCK|33.5890|-101.8962||TEXAS TECH PKWY,33.589,-101.8962,4152.0,2837.0,-1315.0
LUBBOCK|LUBBOCK|33.5890|-101.9398||FM2528,33.589,-101.9398,4152.0,4983.0,831.0
LUBBOCK|LUBBOCK|33.5893|-101.9224||SLIDE ROAD,33.5893,-101.9224,4152.0,1975.0,-2177.0
LUBBOCK|LUBBOCK|33.5894|-101.9345||SL0289,33.5894,-101.9345,4152.0,5808.0,1656.0
LUBBOCK|LUBBOCK|33.5897|-101.8757||CANTON AVENUE,33.5897,-101.8757,4152.0,2484.0,-1668.0
LUBBOCK|LUBBOCK|33.5898|-101.8552||US0084,33.5898,-101.8552,1312.0,5469.0,4157.0
LUBBOCK|LUBBOCK|33.5899|-101.9051||QUAKER AVENUE,33.5899,-101.9051,4152.0,1771.0,-2381.0
LUBBOCK|LUBBOCK|33.5901|-101.8552|US0082|US0084,33.5901,-101.8552,669.0,139.0,-530.0
LUBBOCK|LUBBOCK|33.5901|-101.8565|AVENUE R|MAC DAVIS LANE,33.5901,-101.8565,4152.0,2085.0,-2067.0
LUBBOCK|LUBBOCK|33.5901|-101.8653||MAC DAVIS LANE,33.5901,-101.8653,4152.0,4796.0,644.0
LUBBOCK|LUBBOCK|33.5901|-101.8662|MAC DAVIS LANE|W AVENUE,33.5901,-101.8662,4152.0,1734.0,-2418.0
LUBBOCK|LUBBOCK|33.5901|-101.8672|MAC DAVIS LANE|MAC DAVIS LANE,33.5901,-101.8672,669.0,396.0,-273.0
LUBBOCK|LUBBOCK|33.5901|-101.8742|BOSTON AVENUE|DRIVE OF CHAMPIONS,33.5901,-101.8742,4152.0,3643.0,-509.0
LUBBOCK|LUBBOCK|33.5901|-101.8742|UNKNOWN|UNKNOWN,33.5901,-101.8742,4152.0,3359.0,-793.0
LUBBOCK|LUBBOCK|33.5901|-101.8962||TEXAS TECH PKWY,33.5901,-101.8962,4152.0,5077.0,925.0
LUBBOCK|LUBBOCK|33.5902|-101.8552|US0082|US0084,33.5902,-101.8552,1312.0,5685.0,4373.0
LUBBOCK|LUBBOCK|33.5902|-101.8800||US0082,33.5902,-101.88,390.5,5919.0,5528.5
LUBBOCK|LUBBOCK|33.5902|-101.9398||FM2528,33.5902,-101.9398,4152.0,5788.0,1636.0
LUBBOCK|LUBBOCK|33.5902|-101.9571||MILWAUKEE AVENUE,33.5902,-101.9571,4152.0,2065.0,-2087.0
LUBBOCK|LUBBOCK|33.5903|-101.9398|6TH STREET|FM2528,33.5903,-101.9398,669.0,506.0,-163.0
LUBBOCK|LUBBOCK|33.5903|-101.9398|FM2255|FM2528,33.5903,-101.9398,390.5,5436.0,5045.5
LUBBOCK|LUBBOCK|33.5903|-101.9398||FM2528,33.5903,-101.9398,1312.0,236.0,-1076.0
LUBBOCK|LUBBOCK|33.5905|-101.8552||US0084,33.5905,-101.8552,4152.0,5743.0,1591.0
LUBBOCK|LUBBOCK|33.5906|-101.8432||AVENUE G,33.5906,-101.8432,4152.0,3301.0,-851.0
LUBBOCK|LUBBOCK|33.5906|-101.9224||SLIDE ROAD,33.5906,-101.9224,4152.0,2015.0,-2137.0
LUBBOCK|LUBBOCK|33.5907|-101.8350||US0082,33.5907,-101.835,4152.0,5709.0,1557.0
LUBBOCK|LUBBOCK|33.5907|-101.8791||US0082,33.5907,-101.8791,4152.0,5839.0,1687.0
LUBBOCK|LUBBOCK|33.5908|-101.8360||US0082,33.5908,-101.836,4152.0,5555.0,1403.0
LUBBOCK|LUBBOCK|33.5909|-101.8294||US0082,33.5909,-101.8294,4152.0,5818.0,1666.0
LUBBOCK|LUBBOCK|33.5909|-101.8787||US0082,33.5909,-101.8787,1312.0,5840.0,4528.0
LUBBOCK|LUBBOCK|33.5910|-101.8392||IH0027,33.591,-101.8392,4152.0,5843.0,1691.0
LUBBOCK|LUBBOCK|33.5911|-101.8376||US0082,33.5911,-101.8376,4152.0,5809.0,1657.0
LUBBOCK|LUBBOCK|33.5911|-101.8552|5TH STREET|US0084,33.5911,-101.8552,4152.0,5229.0,1077.0
LUBBOCK|LUBBOCK|33.5911|-101.8552||US0084,33.5911,-101.8552,4152.0,5764.0,1612.0
LUBBOCK|LUBBOCK|33.5912|-101.8184||MARTIN L KING BOULEVARD,33.5912,-101.8184,4152.0,3189.0,-963.0
LUBBOCK|LUBBOCK|33.5912|-101.8273||US0082,33.5912,-101.8273,390.5,5786.0,5395.5
LUBBOCK|LUBBOCK|33.5912|-101.8386||US0082,33.5912,-101.8386,1312.0,5795.0,4483.0
LUBBOCK|LUBBOCK|33.5912|-101.8783||US0082,33.5912,-101.8783,4152.0,5872.0,1720.0
LUBBOCK|LUBBOCK|33.5912|-101.8962|5TH STREET|TEXAS TECH PKWY,33.5912,-101.8962,4152.0,2293.0,-1859.0
LUBBOCK|LUBBOCK|33.5912|-101.9224||SLIDE ROAD,33.5912,-101.9224,390.5,5196.0,4805.5
