,County,City,Lat,Long,RdNm1,RdNm2,rank_SW,rank_SA,rank_delta_SA_minus_SW,Latitude,Longitude,intersection_key
128,LUBBOCK,LUBBOCK,33.5045,-101.9041,98TH STREET,QUAKER AVENUE,390.5,69.0,-321.5,33.5045,-101.9041,LUBBOCK|LUBBOCK|33.5045|-101.9041|98TH STREET|QUAKER AVENUE
129,LUBBOCK,LUBBOCK,33.5047,-101.9917,,ALCOVE AVENUE,4152.0,1790.0,-2362.0,33.5047,-101.9917,LUBBOCK|LUBBOCK|33.5047|-101.9917||ALCOVE AVENUE
130,LUBBOCK,LUBBOCK,33.5049,-101.9009,,98TH STREET,4152.0,4400.0,248.0,33.5049,-101.9009,LUBBOCK|LUBBOCK|33.5049|-101.9009||98TH STREET
131,LUBBOCK,LUBBOCK,33.5050,-101.8876,,INDIANA AVENUE,4152.0,4262.0,110.0,33.505,-101.8876,LUBBOCK|LUBBOCK|33.5050|-101.8876||INDIANA AVENUE
132,LUBBOCK,LUBBOCK,33.5050,-101.9223,,FM 1730,4152.0,2311.0,-1841.0,33.505,-101.9223,LUBBOCK|LUBBOCK|33.5050|-101.9223||FM 1730
133,LUBBOCK,LUBBOCK,33.5051,-101.8876,,INDIANA AVENUE,4152.0,1410.0,-2742.0,33.5051,-101.8876,LUBBOCK|LUBBOCK|33.5051|-101.8876||INDIANA AVENUE
134,LUBBOCK,LUBBOCK,33.5051,-101.9091,,98TH STREET,4152.0,3868.0,-284.0,33.5051,-101.9091,LUBBOCK|LUBBOCK|33.5051|-101.9091||98TH STREET
135,LUBBOCK,LUBBOCK,33.5051,-101.9223,,SLIDE ROAD,2031.5,466.0,-1565.5,33.5051,-101.9223,LUBBOCK|LUBBOCK|33.5051|-101.9223||SLIDE ROAD
136,LUBBOCK,LUBBOCK,33.5052,-101.8447,98TH STREET,US0087,2031.5,507.0,-1524.5,33.5052,-101.8447,LUBBOCK|LUBBOCK|33.5052|-101.8447|98TH STREET|US0087
137,LUBBOCK,LUBBOCK,33.5052,-101.8703,,UNIVERSITY AVENUE,4152.0,3379.0,-773.0,33.5052,-101.8703,LUBBOCK|LUBBOCK|33.5052|-101.8703||UNIVERSITY AVENUE
138,LUBBOCK,LUBBOCK,33.5052,-101.8868,,98TH STREET,4152.0,4042.0,-110.0,33.5052,-101.8868,LUBBOCK|LUBBOCK|33.5052|-101.8868||98TH STREET
139,LUBBOCK,LUBBOCK,33.5052,-101.8911,,98TH STREET,1312.0,3134.0,1822.0,33.5052,-101.8911,LUBBOCK|LUBBOCK|33.5052|-101.8911||98TH STREET
140,LUBBOCK,LUBBOCK,33.5052,-101.8963,98TH STREET,MEMPHIS AVENUE,4152.0,4605.0,453.0,33.5052,-101.8963,LUBBOCK|LUBBOCK|33.5052|-101.8963|98TH STREET|MEMPHIS AVENUE
141,LUBBOCK,LUBBOCK,33.5052,-101.8998,,98TH STREET,4152.0,4290.0,138.0,33.5052,-101.8998,LUBBOCK|LUBBOCK|33.5052|-101.8998||98TH STREET
142,LUBBOCK,LUBBOCK,33.5052,-101.9098,98TH STREET,SALISBURY AVENUE,669.0,303.0,-366.0,33.5052,-101.9098,LUBBOCK|LUBBOCK|33.5052|-101.9098|98TH STREET|SALISBURY AVENUE
143,LUBBOCK,LUBBOCK,33.5052,-101.9172,98TH STREET,VICKSBURG AVENUE,1312.0,168.0,-1144.0,33.5052,-101.9172,LUBBOCK|LUBBOCK|33.5052|-101.9172|98TH STREET|VICKSBURG AVENUE
144,LUBBOCK,LUBBOCK,33.5052,-101.9173,,98TH STREET,4152.0,4620.0,468.0,33.5052,-101.9173,LUBBOCK|LUBBOCK|33.5052|-101.9173||98TH STREET
145,LUBBOCK,LUBBOCK,33.5052,-101.9218,,98TH STREET,1312.0,4328.0,3016.0,33.5052,-101.9218,LUBBOCK|LUBBOCK|33.5052|-101.9218||98TH STREET
146,LUBBOCK,LUBBOCK,33.5052,-101.9223,98TH STREET,FM 1730,4152.0,4490.0,338.0,33.5052,-101.9223,LUBBOCK|LUBBOCK|33.5052|-101.9223|98TH STREET|FM 1730
147,LUBBOCK,LUBBOCK,33.5052,-101.9223,98TH STREET,SLIDE ROAD,32.0,13.0,-19.0,33.5052,-101.9223,LUBBOCK|LUBBOCK|33.5052|-101.9223|98TH STREET|SLIDE ROAD
148,LUBBOCK,LUBBOCK,33.5052,-101.9230,,98TH STREET,4152.0,3170.0,-982.0,33.5052,-101.923,LUBBOCK|LUBBOCK|33.5052|-101.9230||98TH STREET
149,LUBBOCK,LUBBOCK,33.5052,-101.9231,,98TH STREET,4152.0,3335.0,-817.0,33.5052,-101.9231,LUBBOCK|LUBBOCK|33.5052|-101.9231||98TH STREET
150,LUBBOCK,LUBBOCK,33.5052,-101.9233,,98TH STREET,4152.0,4167.0,15.0,33.5052,-101.9233,LUBBOCK|LUBBOCK|33.5052|-101.9233||98TH STREET
151,LUBBOCK,LUBBOCK,33.5052,-101.9310,98TH STREET,CHICAGO AVENUE,2031.5,408.0,-1623.5,33.5052,-101.931,LUBBOCK|LUBBOCK|33.5052|-101.9310|98TH STREET|CHICAGO AVENUE
152,LUBBOCK,LUBBOCK,33.5052,-101.9396,98TH STREET,FRANKFORD AVENUE,390.5,65.0,-325.5,33.5052,-101.9396,LUBBOCK|LUBBOCK|33.5052|-101.9396|98TH STREET|FRANKFORD AVENUE
153,LUBBOCK,LUBBOCK,33.5052,-101.9400,98TH STREET,FRANKFORD AVENUE,4152.0,2841.0,-1311.0,33.5052,-101.94,LUBBOCK|LUBBOCK|33.5052|-101.9400|98TH STREET|FRANKFORD AVENUE
154,LUBBOCK,LUBBOCK,33.5052,-101.9571,98TH STREET,MILWAUKEE AVENUE,1312.0,170.0,-1142.0,33.5052,-101.9571,LUBBOCK|LUBBOCK|33.5052|-101.9571|98TH STREET|MILWAUKEE AVENUE
155,LUBBOCK,LUBBOCK,33.5053,-101.8530,98TH STREET,AVENUE P,1312.0,178.0,-1134.0,33.5053,-101.853,LUBBOCK|LUBBOCK|33.5053|-101.8530|98TH STREET|AVENUE P
156,LUBBOCK,LUBBOCK,33.5053,-101.8616,,98TH STREET,4152.0,5258.0,1106.0,33.5053,-101.8616,LUBBOCK|LUBBOCK|33.5053|-101.8616||98TH STREET
157,LUBBOCK,LUBBOCK,33.5053,-101.8677,98TH STREET,WEATHERFORD AVENUE,4152.0,4795.0,643.0,33.5053,-101.8677,LUBBOCK|LUBBOCK|33.5053|-101.8677|98TH STREET|WEATHERFORD AVENUE
158,LUBBOCK,LUBBOCK,33.5053,-101.8703,98TH STREET,CR2200,4152.0,2360.0,-1792.0,33.5053,-101.8703,LUBBOCK|LUBBOCK|33.5053|-101.8703|98TH STREET|CR2200
159,LUBBOCK,LUBBOCK,33.5053,-101.8703,98TH STREET,UNIVERSITY AVENUE,32.0,24.0,-8.0,33.5053,-101.8703,LUBBOCK|LUBBOCK|33.5053|-101.8703|98TH STREET|UNIVERSITY AVENUE
160,LUBBOCK,LUBBOCK,33.5053,-101.8813,98TH STREET,GARY AVENUE,4152.0,4998.0,846.0,33.5053,-101.8813,LUBBOCK|LUBBOCK|33.5053|-101.8813|98TH STREET|GARY AVENUE
161,LUBBOCK,LUBBOCK,33.5053,-101.8876,98TH STREET,INDIANA AVENUE,390.5,185.0,-205.5,33.5053,-101.8876,LUBBOCK|LUBBOCK|33.5053|-101.8876|98TH STREET|INDIANA AVENUE
162,LUBBOCK,LUBBOCK,33.5053,-101.8883,,98TH STREET,4152.0,2782.0,-1370.0,33.5053,-101.8883,LUBBOCK|LUBBOCK|33.5053|-101.8883||98TH STREET
163,LUBBOCK,LUBBOCK,33.5053,-101.9396,,FRANKFORD AVENUE,4152.0,1941.0,-2211.0,33.5053,-101.9396,LUBBOCK|LUBBOCK|33.5053|-101.9396||FRANKFORD AVENUE
164,LUBBOCK,LUBBOCK,33.5054,-101.8447,,US0087,4152.0,5792.0,1640.0,33.5054,-101.8447,LUBBOCK|LUBBOCK|33.5054|-101.8447||US0087
165,LUBBOCK,LUBBOCK,33.5058,-101.8447,,US0087,4152.0,5838.0,1686.0,33.5058,-101.8447,LUBBOCK|LUBBOCK|33.5058|-101.8447||US0087
166,LUBBOCK,LUBBOCK,33.5061,-101.8447,,US0087,4152.0,5695.0,1543.0,33.5061,-101.8447,LUBBOCK|LUBBOCK|33.5061|-101.8447||US0087
167,LUBBOCK,LUBBOCK,33.5062,-101.8703,97TH STREET,UNIVERSITY AVENUE,4152.0,3627.0,-525.0,33.5062,-101.8703,LUBBOCK|LUBBOCK|33.5062|-101.8703|97TH STREET|UNIVERSITY AVENUE
168,LUBBOCK,LUBBOCK,33.5065,-101.8703,,UNIVERSITY AVENUE,1312.0,4610.0,3298.0,33.5065,-101.8703,LUBBOCK|LUBBOCK|33.5065|-101.8703||UNIVERSITY AVENUE
169,LUBBOCK,LUBBOCK,33.5070,-101.8784,96TH STREET,ELGIN AVENUE,4152.0,1437.0,-2715.0,33.507,-101.8784,LUBBOCK|LUBBOCK|33.5070|-101.8784|96TH STREET|ELGIN AVENUE
170,LUBBOCK,LUBBOCK,33.5070,-101.9659,96TH STREET,QUINCY AVENUE,4152.0,3073.0,-1079.0,33.507,-101.9659,LUBBOCK|LUBBOCK|33.5070|-101.9659|96TH STREET|QUINCY AVENUE
171,LUBBOCK,LUBBOCK,33.5071,-101.8704,96TH STREET,UNIVERSITY AVENUE,4152.0,5022.0,870.0,33.5071,-101.8704,LUBBOCK|LUBBOCK|33.5071|-101.8704|96TH STREET|UNIVERSITY AVENUE
172,LUBBOCK,LUBBOCK,33.5079,-101.8656,,95TH STREET,4152.0,4297.0,145.0,33.5079,-101.8656,LUBBOCK|LUBBOCK|33.5079|-101.8656||95TH STREET
173,LUBBOCK,LUBBOCK,33.5081,-101.9045,95TH STREET,QUAKER AVENUE,390.5,5402.0,5011.5,33.5081,-101.9045,LUBBOCK|LUBBOCK|33.5081|-101.9045|95TH STREET|QUAKER AVENUE
174,LUBBOCK,LUBBOCK,33.5082,-101.9045,,QUAKER AVENUE,99.0,175.0,76.0,33.5082,-101.9045,LUBBOCK|LUBBOCK|33.5082|-101.9045||QUAKER AVENUE
175,LUBBOCK,LUBBOCK,33.5084,-101.8735,94TH STREET,BOSTON AVENUE,1312.0,4592.0,3280.0,33.5084,-101.8735,LUBBOCK|LUBBOCK|33.5084|-101.8735|94TH STREET|BOSTON AVENUE
176,LUBBOCK,LUBBOCK,33.5084,-101.8877,INDIANA AVENUE,INDIANA AVENUE,4152.0,4136.0,-16.0,33.5084,-101.8877,LUBBOCK|LUBBOCK|33.5084|-101.8877|INDIANA AVENUE|INDIANA AVENUE
177,LUBBOCK,LUBBOCK,33.5087,-101.8751,95TH STREET,BELTON AVENUE,4152.0,3289.0,-863.0,33.5087,-101.8751,LUBBOCK|LUBBOCK|33.5087|-101.8751|95TH STREET|BELTON AVENUE
178,LUBBOCK,LUBBOCK,33.5091,-101.9050,,QUAKER AVENUE,4152.0,3583.0,-569.0,33.5091,-101.905,LUBBOCK|LUBBOCK|33.5091|-101.9050||QUAKER AVENUE
179,LUBBOCK,LUBBOCK,33.5092,-101.9744,93RD STREET,UPLAND AVENUE,4152.0,3797.0,-355.0,33.5092,-101.9744,LUBBOCK|LUBBOCK|33.5092|-101.9744|93RD STREET|UPLAND AVENUE
180,LUBBOCK,LUBBOCK,33.5093,-101.9744,,UPLAND AVENUE,4152.0,4368.0,216.0,33.5093,-101.9744,LUBBOCK|LUBBOCK|33.5093|-101.9744||UPLAND AVENUE
181,LUBBOCK,LUBBOCK,33.5094,-101.9224,93RD STREET,SLIDE ROAD,4152.0,5164.0,1012.0,33.5094,-101.9224,LUBBOCK|LUBBOCK|33.5094|-101.9224|93RD STREET|SLIDE ROAD
182,LUBBOCK,LUBBOCK,33.5094,-101.9744,93RD STREET,UPLAND AVENUE,4152.0,1677.0,-2475.0,33.5094,-101.9744,LUBBOCK|LUBBOCK|33.5094|-101.9744|93RD STREET|UPLAND AVENUE
183,LUBBOCK,LUBBOCK,33.5094,-101.9744,,UPLAND AVENUE,4152.0,2017.0,-2135.0,33.5094,-101.9744,LUBBOCK|LUBBOCK|33.5094|-101.9744||UPLAND AVENUE
184,LUBBOCK,LUBBOCK,33.5096,-101.8704,93RD PL,UNIVERSITY AVENUE,1312.0,3191.0,1879.0,33.5096,-101.8704,LUBBOCK|LUBBOCK|33.5096|-101.8704|93RD PL|UNIVERSITY AVENUE
185,LUBBOCK,LUBBOCK,33.5097,-101.9570,,MILWAUKEE AVENUE,4152.0,2966.0,-1186.0,33.5097,-101.957,LUBBOCK|LUBBOCK|33.5097|-101.9570||MILWAUKEE AVENUE
186,LUBBOCK,LUBBOCK,33.5100,-101.9224,,SLIDE ROAD,4152.0,3966.0,-186.0,33.51,-101.9224,LUBBOCK|LUBBOCK|33.5100|-101.9224||SLIDE ROAD
187,LUBBOCK,LUBBOCK,33.5100,-101.9396,92ND STREET,FRANKFORD AVENUE,2031.5,341.0,-1690.5,33.51,-101.9396,LUBBOCK|LUBBOCK|33.5100|-101.9396|92ND STREET|FRANKFORD AVENUE
188,LUBBOCK,LUBBOCK,33.5100,-101.9504,92ND STREET,JUNEAU AVENUE,4152.0,4076.0,-76.0,33.51,-101.9504,LUBBOCK|LUBBOCK|33.5100|-101.9504|92ND STREET|JUNEAU AVENUE
189,LUBBOCK,LUBBOCK,33.5100,-101.9505,,92ND STREET,4152.0,1820.0,-2332.0,33.51,-101.9505,LUBBOCK|LUBBOCK|33.5100|-101.9505||92ND STREET
190,LUBBOCK,LUBBOCK,33.5100,-101.9550,92ND STREET,LA SALLE AVENUE,4152.0,2905.0,-1247.0,33.51,-101.955,LUBBOCK|LUBBOCK|33.5100|-101.9550|92ND STREET|LA SALLE AVENUE
191,LUBBOCK,LUBBOCK,33.5100,-101.9570,92ND STREET,MILWAUKEE AVENUE,4152.0,2572.0,-1580.0,33.51,-101.957,LUBBOCK|LUBBOCK|33.5100|-101.9570|92ND STREET|MILWAUKEE AVENUE
192,LUBBOCK,LUBBOCK,33.5100,-101.9583,,92ND STREET,4152.0,3044.0,-1108.0,33.51,-101.9583,LUBBOCK|LUBBOCK|33.5100|-101.9583||92ND STREET
193,LUBBOCK,LUBBOCK,33.5101,-101.8877,93RD STREET,INDIANA AVENUE,4152.0,5333.0,1181.0,33.5101,-101.8877,LUBBOCK|LUBBOCK|33.5101|-101.8877|93RD STREET|INDIANA AVENUE
194,LUBBOCK,LUBBOCK,33.5101,-101.9050,93RD DRIVE,QUAKER AVENUE,2031.5,392.0,-1639.5,33.5101,-101.905,LUBBOCK|LUBBOCK|33.5101|-101.9050|93RD DRIVE|QUAKER AVENUE
195,LUBBOCK,LUBBOCK,33.5103,-101.8704,,UNIVERSITY AVENUE,1312.0,3886.0,2574.0,33.5103,-101.8704,LUBBOCK|LUBBOCK|33.5103|-101.8704||UNIVERSITY AVENUE
196,LUBBOCK,LUBBOCK,33.5103,-101.8965,,93RD STREET,4152.0,4201.0,49.0,33.5103,-101.8965,LUBBOCK|LUBBOCK|33.5103|-101.8965||93RD STREET
197,LUBBOCK,LUBBOCK,33.5104,-101.8704,UNIVERSITY AVENUE,UNIVERSITY AVENUE,390.5,2302.0,1911.5,33.5104,-101.8704,LUBBOCK|LUBBOCK|33.5104|-101.8704|UNIVERSITY AVENUE|UNIVERSITY AVENUE
198,LUBBOCK,LUBBOCK,33.5105,-101.8735,,BELTON AVENUE,4152.0,5240.0,1088.0,33.5105,-101.8735,LUBBOCK|LUBBOCK|33.5105|-101.8735||BELTON AVENUE
199,LUBBOCK,LUBBOCK,33.5105,-101.9917,,ALCOVE AVENUE,4152.0,3087.0,-1065.0,33.5105,-101.9917,LUBBOCK|LUBBOCK|33.5105|-101.9917||ALCOVE AVENUE
200,LUBBOCK,LUBBOCK,33.5107,-101.8704,,UNIVERSITY AVENUE,1312.0,3493.0,2181.0,33.5107,-101.8704,LUBBOCK|LUBBOCK|33.5107|-101.8704||UNIVERSITY AVENUE
201,LUBBOCK,LUBBOCK,33.5109,-101.8784,92ND STREET,ELGIN AVENUE,4152.0,3981.0,-171.0,33.5109,-101.8784,LUBBOCK|LUBBOCK|33.5109|-101.8784|92ND STREET|ELGIN AVENUE
202,LUBBOCK,LUBBOCK,33.5109,-101.8863,,92ND STREET,4152.0,4212.0,60.0,33.5109,-101.8863,LUBBOCK|LUBBOCK|33.5109|-101.8863||92ND STREET
203,LUBBOCK,LUBBOCK,33.5109,-101.9597,,91ST PL,4152.0,4195.0,43.0,33.5109,-101.9597,LUBBOCK|LUBBOCK|33.5109|-101.9597||91ST PL
204,LUBBOCK,LUBBOCK,33.5110,-101.8805,92ND STREET,FLINT AVENUE,4152.0,3102.0,-1050.0,33.511,-101.8805,LUBBOCK|LUBBOCK|33.5110|-101.8805|92ND STREET|FLINT AVENUE
205,LUBBOCK,LUBBOCK,33.5111,-101.9282,,91ST STREET,4152.0,4595.0,443.0,33.5111,-101.9282,LUBBOCK|LUBBOCK|33.5111|-101.9282||91ST STREET
206,LUBBOCK,LUBBOCK,33.5112,-101.8704,92ND STREET,UNIVERSITY AVENUE,4152.0,2996.0,-1156.0,33.5112,-101.8704,LUBBOCK|LUBBOCK|33.5112|-101.8704|92ND STREET|UNIVERSITY AVENUE
207,LUBBOCK,LUBBOCK,33.5112,-101.8704,,UNIVERSITY AVENUE,4152.0,2967.0,-1185.0,33.5112,-101.8704,LUBBOCK|LUBBOCK|33.5112|-101.8704||UNIVERSITY AVENUE
208,LUBBOCK,LUBBOCK,33.5116,-101.8877,91ST STREET,INDIANA AVENUE,4152.0,2599.0,-1553.0,33.5116,-101.8877,LUBBOCK|LUBBOCK|33.5116|-101.8877|91ST STREET|INDIANA AVENUE
209,LUBBOCK,LUBBOCK,33.5118,-101.8924,,91ST STREET,4152.0,2571.0,-1581.0,33.5118,-101.8924,LUBBOCK|LUBBOCK|33.5118|-101.8924||91ST STREET
210,LUBBOCK,LUBBOCK,33.5118,-101.9514,89TH STREET,KEWANEE AVENUE,1312.0,4803.0,3491.0,33.5118,-101.9514,LUBBOCK|LUBBOCK|33.5118|-101.9514|89TH STREET|KEWANEE AVENUE
211,LUBBOCK,LUBBOCK,33.5120,-101.8704,91ST STREET,UNIVERSITY AVENUE,669.0,123.0,-546.0,33.512,-101.8704,LUBBOCK|LUBBOCK|33.5120|-101.8704|91ST STREET|UNIVERSITY AVENUE
212,LUBBOCK,LUBBOCK,33.5120,-101.8704,UNIVERSITY AVENUE,UNIVERSITY AVENUE,4152.0,1342.0,-2810.0,33.512,-101.8704,LUBBOCK|LUBBOCK|33.5120|-101.8704|UNIVERSITY AVENUE|UNIVERSITY AVENUE
213,LUBBOCK,LUBBOCK,33.5121,-101.9147,,VICKSBURG AVENUE,4152.0,4636.0,484.0,33.5121,-101.9147,LUBBOCK|LUBBOCK|33.5121|-101.9147||VICKSBURG AVENUE
214,LUBBOCK,LUBBOCK,33.5124,-101.8530,,AVENUE P,4152.0,1359.0,-2793.0,33.5124,-101.853,LUBBOCK|LUBBOCK|33.5124|-101.8530||AVENUE P
215,LUBBOCK,LUBBOCK,33.5124,-101.8877,,INDIANA AVENUE,4152.0,4362.0,210.0,33.5124,-101.8877,LUBBOCK|LUBBOCK|33.5124|-101.8877||INDIANA AVENUE
216,LUBBOCK,LUBBOCK,33.5125,-101.8877,90TH STREET,INDIANA AVENUE,1312.0,1562.0,250.0,33.5125,-101.8877,LUBBOCK|LUBBOCK|33.5125|-101.8877|90TH STREET|INDIANA AVENUE
217,LUBBOCK,LUBBOCK,33.5125,-101.9643,,90TH STREET,4152.0,3341.0,-811.0,33.5125,-101.9643,LUBBOCK|LUBBOCK|33.5125|-101.9643||90TH STREET
218,LUBBOCK,LUBBOCK,33.5125,-101.9744,90TH STREET,UPLAND AVENUE,4152.0,1731.0,-2421.0,33.5125,-101.9744,LUBBOCK|LUBBOCK|33.5125|-101.9744|90TH STREET|UPLAND AVENUE
219,LUBBOCK,LUBBOCK,33.5126,-101.8704,,UNIVERSITY AVENUE,4152.0,5109.0,957.0,33.5126,-101.8704,LUBBOCK|LUBBOCK|33.5126|-101.8704||UNIVERSITY AVENUE
220,LUBBOCK,LUBBOCK,33.5132,-101.9394,,88TH STREET,4152.0,3370.0,-782.0,33.5132,-101.9394,LUBBOCK|LUBBOCK|33.5132|-101.9394||88TH STREET
221,LUBBOCK,LUBBOCK,33.5133,-101.9570,89TH STREET,MILWAUKEE AVENUE,135.5,414.0,278.5,33.5133,-101.957,LUBBOCK|LUBBOCK|33.5133|-101.9570|89TH STREET|MILWAUKEE AVENUE
222,LUBBOCK,LUBBOCK,33.5133,-101.9593,,89TH STREET,4152.0,2122.0,-2030.0,33.5133,-101.9593,LUBBOCK|LUBBOCK|33.5133|-101.9593||89TH STREET
223,LUBBOCK,LUBBOCK,33.5136,-101.9224,88TH STREET,SLIDE ROAD,4152.0,4863.0,711.0,33.5136,-101.9224,LUBBOCK|LUBBOCK|33.5136|-101.9224|88TH STREET|SLIDE ROAD
224,LUBBOCK,LUBBOCK,33.5137,-101.8943,,86TH DRIVE,4152.0,5408.0,1256.0,33.5137,-101.8943,LUBBOCK|LUBBOCK|33.5137|-101.8943||86TH DRIVE
225,LUBBOCK,LUBBOCK,33.5138,-101.8877,,INDIANA AVENUE,4152.0,2062.0,-2090.0,33.5138,-101.8877,LUBBOCK|LUBBOCK|33.5138|-101.8877||INDIANA AVENUE
226,LUBBOCK,LUBBOCK,33.5139,-101.8704,,UNIVERSITY AVENUE,1312.0,5145.0,3833.0,33.5139,-101.8704,LUBBOCK|LUBBOCK|33.5139|-101.8704||UNIVERSITY AVENUE
227,LUBBOCK,LUBBOCK,33.5143,-101.8617,,AVENUE U,4152.0,4707.0,555.0,33.5143,-101.8617,LUBBOCK|LUBBOCK|33.5143|-101.8617||AVENUE U
228,LUBBOCK,LUBBOCK,33.5150,-101.9050,,QUAKER AVENUE,4152.0,5277.0,1125.0,33.515,-101.905,LUBBOCK|LUBBOCK|33.5150|-101.9050||QUAKER AVENUE
229,LUBBOCK,LUBBOCK,33.5151,-101.9050,86TH STREET,QUAKER AVENUE,4152.0,1632.0,-2520.0,33.5151,-101.905,LUBBOCK|LUBBOCK|33.5151|-101.9050|86TH STREET|QUAKER AVENUE
230,LUBBOCK,LUBBOCK,33.5151,-101.9865,,87TH STREET,4152.0,1998.0,-2154.0,33.5151,-101.9865,LUBBOCK|LUBBOCK|33.5151|-101.9865||87TH STREET
231,LUBBOCK,LUBBOCK,33.5152,-101.8704,,UNIVERSITY AVENUE,390.5,1825.0,1434.5,33.5152,-101.8704,LUBBOCK|LUBBOCK|33.5152|-101.8704||UNIVERSITY AVENUE
232,LUBBOCK,LUBBOCK,33.5153,-101.9267,,86TH STREET,4152.0,4452.0,300.0,33.5153,-101.9267,LUBBOCK|LUBBOCK|33.5153|-101.9267||86TH STREET
233,LUBBOCK,LUBBOCK,33.5154,-101.9326,86TH STREET,COLTON AVENUE,4152.0,4320.0,168.0,33.5154,-101.9326,LUBBOCK|LUBBOCK|33.5154|-101.9326|86TH STREET|COLTON AVENUE
234,LUBBOCK,LUBBOCK,33.5157,-101.8704,87TH STREET,UNIVERSITY AVENUE,2031.5,309.0,-1722.5,33.5157,-101.8704,LUBBOCK|LUBBOCK|33.5157|-101.8704|87TH STREET|UNIVERSITY AVENUE
235,LUBBOCK,LUBBOCK,33.5157,-101.8704,UNIVERSITY AVENUE,UNIVERSITY AVENUE,390.5,4576.0,4185.5,33.5157,-101.8704,LUBBOCK|LUBBOCK|33.5157|-101.8704|UNIVERSITY AVENUE|UNIVERSITY AVENUE
236,LUBBOCK,LUBBOCK,33.5160,-101.9075,,85TH STREET,4152.0,2886.0,-1266.0,33.516,-101.9075,LUBBOCK|LUBBOCK|33.5160|-101.9075||85TH STREET
237,LUBBOCK,LUBBOCK,33.5160,-101.9521,,86TH STREET,4152.0,3231.0,-921.0,33.516,-101.9521,LUBBOCK|LUBBOCK|33.5160|-101.9521||86TH STREET
238,LUBBOCK,LUBBOCK,33.5161,-101.8877,86TH STREET,INDIANA AVENUE,4152.0,5375.0,1223.0,33.5161,-101.8877,LUBBOCK|LUBBOCK|33.5161|-101.8877|86TH STREET|INDIANA AVENUE
239,LUBBOCK,LUBBOCK,33.5161,-101.8877,,INDIANA AVENUE,4152.0,1710.0,-2442.0,33.5161,-101.8877,LUBBOCK|LUBBOCK|33.5161|-101.8877||INDIANA AVENUE
240,LUBBOCK,LUBBOCK,33.5163,-101.7718,,SS0331,1312.0,4070.0,2758.0,33.5163,-101.7718,LUBBOCK|LUBBOCK|33.5163|-101.7718||SS0331
241,LUBBOCK,LUBBOCK,33.5163,-101.8704,,UNIVERSITY AVENUE,4152.0,4010.0,-142.0,33.5163,-101.8704,LUBBOCK|LUBBOCK|33.5163|-101.8704||UNIVERSITY AVENUE
242,LUBBOCK,LUBBOCK,33.5165,-101.9570,85TH STREET,MILWAUKEE AVENUE,1312.0,169.0,-1143.0,33.5165,-101.957,LUBBOCK|LUBBOCK|33.5165|-101.9570|85TH STREET|MILWAUKEE AVENUE
243,LUBBOCK,LUBBOCK,33.5166,-101.8704,86TH STREET,UNIVERSITY AVENUE,4152.0,2247.0,-1905.0,33.5166,-101.8704,LUBBOCK|LUBBOCK|33.5166|-101.8704|86TH STREET|UNIVERSITY AVENUE
244,LUBBOCK,LUBBOCK,33.5166,-101.8730,86TH STREET,BOSTON AVENUE,4152.0,2973.0,-1179.0,33.5166,-101.873,LUBBOCK|LUBBOCK|33.5166|-101.8730|86TH STREET|BOSTON AVENUE
245,LUBBOCK,LUBBOCK,33.5169,-101.8704,,UNIVERSITY AVENUE,390.5,159.0,-231.5,33.5169,-101.8704,LUBBOCK|LUBBOCK|33.5169|-101.8704||UNIVERSITY AVENUE
246,LUBBOCK,LUBBOCK,33.5173,-101.7738,,US0084,390.5,5518.0,5127.5,33.5173,-101.7738,LUBBOCK|LUBBOCK|33.5173|-101.7738||US0084
247,LUBBOCK,LUBBOCK,33.5173,-101.8704,,UNIVERSITY AVENUE,4152.0,2128.0,-2024.0,33.5173,-101.8704,LUBBOCK|LUBBOCK|33.5173|-101.8704||UNIVERSITY AVENUE
248,LUBBOCK,LUBBOCK,33.5174,-101.8704,,UNIVERSITY AVENUE,669.0,327.0,-342.0,33.5174,-101.8704,LUBBOCK|LUBBOCK|33.5174|-101.8704||UNIVERSITY AVENUE
249,LUBBOCK,LUBBOCK,33.5175,-101.8530,,AVENUE P,4152.0,4492.0,340.0,33.5175,-101.853,LUBBOCK|LUBBOCK|33.5175|-101.8530||AVENUE P
250,LUBBOCK,LUBBOCK,33.5175,-101.9224,,SLIDE ROAD,4152.0,4022.0,-130.0,33.5175,-101.9224,LUBBOCK|LUBBOCK|33.5175|-101.9224||SLIDE ROAD
251,LUBBOCK,LUBBOCK,33.5178,-101.8530,84TH STREET,AVENUE P,4152.0,2876.0,-1276.0,33.5178,-101.853,LUBBOCK|LUBBOCK|33.5178|-101.8530|84TH STREET|AVENUE P
252,LUBBOCK,LUBBOCK,33.5178,-101.8558,84TH STREET,AVENUE Q,4152.0,4840.0,688.0,33.5178,-101.8558,LUBBOCK|LUBBOCK|33.5178|-101.8558|84TH STREET|AVENUE Q
253,LUBBOCK,LUBBOCK,33.5180,-101.9001,84TH STREET,OXFORD AVENUE,4152.0,2739.0,-1413.0,33.518,-101.9001,LUBBOCK|LUBBOCK|33.5180|-101.9001|84TH STREET|OXFORD AVENUE
254,LUBBOCK,LUBBOCK,33.5180,-101.9080,,RALEIGH AVENUE,4152.0,5423.0,1271.0,33.518,-101.908,LUBBOCK|LUBBOCK|33.5180|-101.9080||RALEIGH AVENUE
